address,group,name,fields_address,fields_count,fields
0x18017A720,default,SystemIssueCheck,0x18017A6F0,1,support:bool
0x1801330A0,default,SystemPatchHelpLink,0x180133018,1,url:string
0x1801A3F00,default,systemShareEntryEnable,0x1801A3EA8,1,support:bool
0x180176920,default,systemShareEntryWin10Enable,0x1801768C8,1,support:bool
0x1801925D0,default,systemShareEntryWin11Enable,0x180192590,1,support:bool
0x1801ABD70,default,SyWordRefreshForMB,0x1801ABD58,1,support:bool
0x180126C08,default,tabBar2024Type,0x180126BF0,1,support:bool
0x1801781B0,default,TabButtonNewBlankFile,0x180178158,1,filter:bool
0x1801A5A30,default,TabFileButtonWithoutArrow,0x1801A59E0,1,support:bool
0x180123BD0,default,TabFileListButtonSmallSize,0x180123B40,1,support:bool
0x180151B70,default,Table_Recognize,0x180151B18,1,filter:bool
0x1801AA358,default,TablefetchEntrance,0x1801AA340,1,filter:bool
0x1801B4D68,default,TableStyleOption,0x1801B4D50,1,filter:bool
0x180175D08,default,TabPanelCloudFunction,0x180175CF0,1,support:bool
0x180177470,default,TabPathShowSystemPath,0x180177438,1,support:bool
0x18012AC60,default,TargetPosition,0x18012AC48,1,support:bool
0x180163680,default,TaskbarPin,0x180163640,1,value:string
0x1801487E0,default,TaskPaneCmd,0x180148788,1,support:bool
0x180160F10,default,TaskPaneFindCmdById,0x180160EF8,1,support:bool
0x1801C3158,default,TaskpaneHideEntryText,0x1801C3140,1,support:bool
0x1801C2370,default,TaskPaneLagerMaxWidth,0x1801C2338,1,support:bool
0x18014D118,default,TaskPaneRestartReset,0x18014D100,1,support:bool
0x1801AC310,default,TaskPaneTitleUseDockWidget,0x1801AC2D0,1,support:bool
0x1801241E0,default,TaskTabSubCommand,0x180124150,1,support:bool
0x18018C418,default,TaskTabWriteCustomSetting,0x18018C400,1,support:bool
0x1801BB588,default,TechSupportUrl,0x1801BB570,1,url:string
0x18019B2C0,default,TechSupportUrlPDF,0x18019B240,1,url:string
0x18019D790,default,TemplateCenter,0x18019D768,1,ChuangkitUrl:string
0x1801AFF90,default,TemplateHome,0x1801AFF40,1,url:string
0x1801AF300,default,TemplateInterface,0x1801AF2C8,1,url:string
0x180172E10,default,TemplateLibFixedTab,0x180172DB8,1,support:bool
0x18017AF70,default,TemplatePage,0x18017AEC0,4,et:string;pdf:string;wpp:string;wps:string
0x180167E60,default,TempleteShop,0x180167E28,1,value:int
0x18013CCA0,default,TextAlignInTextToolTab,0x18013CC68,1,filter:bool
0x1801C0E98,default,TextBoxQuickBarFoldWordArtProcess,0x1801C0E80,1,filter:bool
0x1801C89F8,default,TextBoxQuickBarWordArtProcess,0x1801C89E0,1,filter:bool
0x18019B8F8,default,TextToSmartArt,0x18019B8E0,1,filter:bool
0x180194860,default,TextToSpeechCommand,0x180194808,1,filter:bool
0x180175970,default,ThaiLanguage,0x180175958,1,support:bool
0x1801AFE50,default,ThemeColorMenu,0x1801AFE10,1,support:bool
0x18013FC60,default,ThemeFontsMenu,0x18013FC10,1,support:bool
0x1801B32A8,default,ThemeIndex,0x1801B3290,1,value:string
0x18013DE00,default,ThemeUiFile,0x18013DDC0,1,value:string
0x180131A00,default,ThirdCloud,0x180131950,4,googleAppId:string;googleClientId:string;googlePickerUrl:string;support:bool
0x18016CE40,default,ThirdCloudDisk,0x18016CDD0,1,support:bool
0x18016FD38,default,ThirdPartyCloud,0x18016FCE0,3,dropbox:bool;google:bool;support:bool
0x180193720,default,ThirdPartyConflictHelpLink,0x1801936B0,1,url:string
0x18012D760,default,ThirdPartyLegalNotices,0x18012D630,3,ForceUseLocalLicenseRtf:bool;UseLocalLicenseRtf:bool;url:string
0x18019AF50,default,TianceCloudBusinessTips,0x18019AF38,1,support:bool
0x18013CC18,default,TianceForMacTray,0x18013CC00,1,support:bool
0x180122E18,default,TimeBackupInterval,0x180122E00,1,value:int
0x18018EAA0,default,TipHelpAddress,0x18018EA68,1,value:string
0x18017DE60,default,TobPublicInstallEvent,0x18017DE00,1,support:bool
0x1801A22C0,default,ToolBtnSingleTextUseSpace,0x1801A2230,1,support:bool
0x18012CBE0,default,TopCustomFonts,0x18012CBB0,1,support:bool
0x180156000,default,TopDeptPermissions,0x180155F48,1,value:string
0x18016A628,default,TotalTrialDays,0x18016A610,1,value:string
0x1801CEC28,default,TouchSwipe,0x1801CEC10,1,support:bool
0x1801B0100,default,TouchTriggerDistance,0x1801B00A8,1,value:int
0x18017EB20,default,TpDocerResourceShop,0x18017EAF0,1,filter:bool
0x1801342A0,default,TpOnlineSymbol,0x1801341D0,1,filter:bool
0x180126368,default,TpPhonePicture,0x180126350,1,filter:bool
0x18013E260,default,trail_getbubblesize_url,0x18013E200,1,value:string
0x180138400,default,trail_lanchbubble_url,0x1801383E8,1,value:string
0x18019E678,default,trail_overduebubble_url,0x18019E660,1,url:string
0x18015E5A0,default,trail_saveasbubble_url,0x18015E520,1,value:string
0x18012F980,default,trail_starttrailbubble_url,0x18012F920,1,url:string
0x1801AFE98,default,TranserrCrashReportCustom,0x1801AFE80,1,support:bool
0x1801A3D80,default,TranserrCrashReportInternationalText,0x1801A3D48,1,support:bool
0x1801A2440,default,TranserrViewReportLayoutCustom,0x1801A2428,1,support:bool
0x18017B0B0,default,TransferAssistantBussinessBanner,0x18017B078,1,support:bool
0x1801C1290,default,TranslateTpTranslationName,0x1801C1250,1,support:bool
0x1801778E0,default,TranslateUrl,0x180177880,1,TranslateApiUrl:string
0x180172A68,default,TranslationSelectIcon,0x180172A50,1,support:bool
0x1801BC6B0,default,TrayMenuAIArea,0x1801BC678,1,support:bool
0x1801A5358,default,TrayMenuShowCompanyIcon,0x1801A5340,1,support:bool
0x180149B00,default,TrayMenuSpaceExpandBtn,0x180149AB8,1,show:bool
0x180150EF0,default,TrialToolDsmPlugin,0x180150EC0,1,filter:bool
0x1801A6630,default,TriggerCommands,0x1801A65F8,1,support:bool
0x1801C2EC0,default,TypesetUseOfficialTrans,0x1801C2EA8,1,support:bool
0x1801786F0,default,TypoEyeProtect,0x1801786C0,1,support:bool
0x18013A790,default,TypoPilcrowLocalize,0x18013A6D8,1,support:bool
0x18018EB40,default,UDisks,0x18018EB08,1,support:bool
0x180168F20,default,UnableCloseSpellKeyEventCheckMode,0x180168EE8,1,mode:int
0x1801A43C0,default,UnifiedOcrTool,0x1801A4388,1,filter:bool
0x180179AC0,default,UnifyPlatformUpgrade,0x180179A80,1,support:bool
0x1801505D0,default,UninstallDeleteFolder,0x180150590,1,value:string
0x18017BBA0,default,UninstallFeedbackUrl,0x18017BAD8,1,url:string
0x1801CAAD0,default,UninstallMainwindowlocalFrontResources,0x1801CAA78,1,support:bool
0x18019D9D0,default,UninstallNewFeatureUrl,0x18019D978,1,url:string
0x180198830,default,UninstallPassword,0x1801987D8,1,support:bool
0x18013F110,default,UninstallPdf2WordSdk,0x18013F0D0,1,support:bool
0x1801467B0,default,UninstallRemoveAssociations,0x180146778,1,support:bool
0x180157180,default,UninstallShowCrashBtn,0x180157100,1,support:bool
0x18018EFC0,default,UninstallUseMFCPage,0x18018EFA8,1,support:bool
0x18012F7D0,default,UninstallUserFeedbackPlatformUrl,0x18012F758,1,url:string
0x18019E480,default,UninstallWithoutRadio,0x18019E440,1,value:string
0x1801C4630,default,Uninstallx86WpsCloudSvrRegWhenUninstallx64,0x1801C45F0,1,support:bool
0x180179340,default,UninstURLInfoAbout,0x1801792E8,1,value:string
0x180153A30,default,UnitedFontEntryControl,0x180153A18,1,support:bool
0x18013C620,default,UnLockFile,0x18013C5E0,1,support:bool
0x180127F30,default,UnPinLink,0x180127F18,1,support:bool
0x1801B3CB0,default,UnRegAllUsers,0x1801B3C78,1,support:bool
0x180194530,default,UnShowDummyMessageBox,0x1801944F0,1,appType:int
0x1801845E0,default,unsupportedInstallLang,0x180184588,1,value:string
0x18016C760,default,UOF3,0x18016C700,1,support:bool
0x18016EA60,default,UOSStore,0x18016EA28,1,support:bool
0x1801AF320,default,updateAccountMemberInfo,0x1801AF2E0,1,support:bool
0x18017C3D8,default,UpdateAsInnerPlugin,0x18017C3C0,1,support:bool
0x1801458E0,default,UpdateAssoFromIni,0x180145890,1,support:bool
0x180155718,default,UpdateBackground,0x180155700,1,filter:bool
0x1801CAFC0,default,UpdateBalloonTopMost,0x1801CAF60,1,support:bool
0x180199670,default,UpdateClientGetUpgradeVersionNameByType,0x1801995F8,1,versionType:string
0x1801C31A8,default,UpdateDefaultUnAsso,0x1801C3190,1,support:bool
0x18012AD50,default,UpdateDeviceInfoOnAnyApp,0x18012AD18,1,support:bool
0x18012DE20,default,UpdateDlg,0x18012DDE0,1,support:bool
0x180161300,default,UpdateDownloadUrl,0x180161080,1,url:string
0x180141D20,default,UpdateDynAndErrorReport,0x180141D08,1,support:bool
0x180185EB8,default,UpdateFinishWithoutIconDownload,0x180185EA0,1,support:bool
0x1801B9540,default,UpdateHttpsCheckWhiteList,0x1801B93E0,2,common:string;default:string
0x180140F70,default,UpdateInstallDateInReg,0x180140F18,1,support:bool
0x18013AFB0,default,UpdateMode,0x18013AF68,1,halfAuto:bool
0x18013AAA8,default,UpdateOemMergeAction,0x18013AA80,1,value:string
0x18016B260,default,UpdatePolicy,0x18016B218,1,defaultPolicy:string
0x18014A990,default,UpdateSecSvr,0x18014A8D8,2,url:string;url2:string
0x1801CB950,default,UpdateSecurityServer,0x1801CB880,1,url:string
0x180176520,default,UpdateServer,0x180176270,6,CustomUrl:string;ForceSSL:bool;IP:string;RecommendServerUrlFromUpdate:string;SslCheckHost:string;Url:string
0x180162F60,default,UpdateTaskSwitch,0x180162F10,1,support:bool
0x1801889D0,default,UpdateTestVerificationUrl,0x180188950,1,url:string
0x180193278,default,UpdateToolReportForI18n,0x180193260,1,support:bool
0x18015B530,default,UpdateTransformVersionLine,0x18015B4F0,1,support:bool
0x18013E190,default,UpdateUninstallOldProduct,0x18013E178,1,support:bool
0x1801BFBA0,default,UpdateWregBlackList,0x1801BF910,1,regkey:string
0x180128798,default,UpgraDefaultMode,0x180128768,1,Mode:string
0x1801C9F30,default,UpgradeHijackSignaturePubkey,0x1801C9E70,5,key1:string;key2:string;key3:string;key4:string;keyIndex:string
0x18012D520,default,UpgradeMembership,0x18012D488,1,url:string
0x180188440,default,UploadDumpToOldCrashPlatform,0x1801883E0,1,support:bool
0x180178E40,default,UploadFailIcon,0x180178DF8,1,support:bool
0x1801C1780,default,UploadFileNameFilter,0x1801C16F8,1,support:bool
0x1801966D0,default,upRequestURL,0x180196698,1,value:string
0x1801AAEE0,default,UrlCheckHost,0x1801AAE88,1,url:string
0x18013DD10,default,UrlEncode,0x18013DC90,1,support:bool
0x1801A35E0,default,UseAlternativeIcon,0x1801A3578,1,support:bool
0x180191EC0,default,UseCmdWithoutLogin,0x180191E30,1,support:bool
0x18017FFE0,default,UseCouponInLoginMenu,0x18017FF70,1,support:bool
0x18015AF38,default,UseCustomItemForPageNum,0x18015AF20,1,support:bool
0x1801B6DE0,default,UseCustomUpdateUrl,0x1801B6DA0,1,support:bool
0x1801A4CC0,default,UseDefaultPrivacyUrl,0x1801A4C88,1,support:bool
0x1801A14A0,default,UseDomainCfgDownloadUrlParam,0x1801A1468,1,support:bool
0x180153010,default,UseFullMultiByteToWideChar,0x180152FF8,1,support:bool
0x1801494B0,default,UseGmSslVersion,0x180149498,1,support:bool
0x180121358,default,UseI18nEntryControl,0x180121340,1,support:bool
0x180185D40,default,useKdocsExplortFile,0x180185D00,1,support:bool
0x180198AB0,default,useKSPdfEngine,0x180198A58,1,support:bool
0x180167900,default,UseL10nUiFontSet,0x1801678C8,1,support:bool
0x180183760,default,UseLocalEntryControlModeCfg,0x180183710,1,support:bool
0x180135560,default,UseMultiLangEntryControl,0x180135528,1,support:bool
0x180159A60,default,UseOldDocSlim,0x180159A28,1,support:bool
0x180142FF0,default,UseOldHistoryVersion,0x180142FD8,1,support:bool
0x1801B0C18,default,UseOldOfficialFontReplace,0x1801B0C00,1,support:bool
0x18018A5C0,default,UseOldPopertyApiDlgForObject,0x18018A5A8,1,support:bool
0x180178F58,default,UseOldRightTopCloudShareButton,0x180178F40,1,support:bool
0x1801A4B90,default,UseProDescInfo,0x1801A4B50,1,support:bool
0x180187800,default,UseQtFontDPI,0x1801877D0,1,support:bool
0x18018D218,default,UserAccountInfo,0x18018D1B0,1,url:string
0x180167880,default,UserCenter,0x180167838,2,SimplifiedUserCenter:bool;version:string
0x1801420C0,default,UserCenterLocalWebep,0x180142080,1,support:bool
0x18015B620,default,UserCenterUrl,0x18015B580,1,url:string
0x1801849E0,default,UserCenterUseProIcon,0x1801849B0,1,support:bool
0x180167408,default,UserCenterWindowKey,0x1801673F0,1,value:string
0x180135580,default,UserdataMigration,0x180135540,1,support:bool
0x180155240,default,UseRecoverFixedTabsCfg,0x180155228,1,support:bool
0x18013BC20,default,UseResourcePDFOnly,0x18013BBD0,1,support:bool
0x180192EF8,default,UserFeedback,0x180192EE0,1,filter:bool
0x18018B920,default,UserFeedbackCommand,0x18018B8C8,2,filter:bool;support:bool
0x180124990,default,UserFeedbackMail,0x180124928,1,ksourl:string
0x180172180,default,UserFeedbackPage,0x1801720D0,1,url:string
0x18019A610,default,UseRGB32IMG,0x18019A5B8,1,support:bool
0x18015D810,default,UserLoginRightsTip,0x18015D798,1,filter:bool
0x18017F9F0,default,UserMessageCenter,0x18017F9C0,1,filter:bool
0x1801BD050,default,UserPanelCompanyVip,0x1801BD038,1,support:bool
0x1801CB420,default,UserPanelMoreMenuItem,0x1801CB3D0,1,support:bool
0x1801A1BB8,default,UserStatementForAccountUrl,0x1801A1BA0,1,url:string
0x180149360,default,UseStandardWpsIcon,0x180149320,1,support:bool
0x1801800C0,default,UseSystemListSeparator,0x180180090,2,enable:bool;support:bool
0x18014B900,default,UseTranslationCfg,0x18014B8D0,1,support:bool
0x180130388,default,UseVbaPurchaseGuide,0x180130370,1,support:bool
0x180153548,default,UseWpsCloudSvrInfoXa,0x180153530,1,support:bool
0x1801A2508,default,UseWpsupdateXa,0x1801A24D8,2,setupSupport:bool;support:bool
0x180190F70,default,USingComponentDefaultWidgetType,0x180190F30,1,filter:bool
0x180186F70,default,USingOldTemplateNewPage,0x180186F08,1,support:bool
0x18014DF30,default,UsingOldWechatQt,0x18014DEF8,1,support:bool
0x18014DDF0,default,UtmSource,0x18014DDC0,1,value:string
0x1801C4020,default,UtmSourceForEnt,0x1801C3FE8,1,support:bool
0x1801C7220,default,UtmSourceForLinux365Multilang,0x1801C7208,1,support:bool
0x180186280,default,UtmSourceForWPS365,0x180186208,1,support:bool
0x18015A310,default,UtmSourceForWPS365Edu,0x18015A2C0,1,support:bool
0x1801283A0,default,UtmSourceForWPSPlus,0x180128388,1,support:bool
0x1801775D8,default,UWPLicense2File,0x1801775C0,1,support:bool
0x180130F60,default,UWPSettings,0x180130EE8,1,support:bool
0x18014F2D0,default,UwpVersion,0x18014F298,1,support:bool
0x1801A0870,default,V4SecurityDocPolicy,0x1801A0830,1,value:int
0x180169230,default,V7DocEncrypt,0x1801691B0,1,support:bool
0x18015B300,default,V7ForceOpenCloudFileOnline,0x18015B2C8,1,support:bool
0x180199B00,default,V7LoginMode,0x180199AC8,1,value:string
0x18019C750,default,V7TraceSourceCategory,0x18019C738,1,value:int
0x180180A20,default,VASVipServer,0x1801809A0,1,url:string
0x180121A10,default,VBA,0x1801218F0,3,Check:bool;NotInstalledPrompt:bool;downloadUrl:string
0x1801793E0,default,VBA2JSAbility,0x1801793A8,1,support:bool
0x180172D00,default,VbaBuyUrl,0x180172C50,1,url:string
0x1801C5D70,default,VBACommands,0x1801C5D58,1,support:bool
0x18013EFE0,default,VBADevelopAssignMacro,0x18013EFC8,1,filter:bool
0x1801A53E0,default,VBADevelopDisableJSIDE,0x1801A53A8,1,filter:bool
0x1801568C8,default,VBADevelopMenuRunMacro,0x1801568B0,1,filter:bool
0x180190270,default,VBADevelopToolsEntrance,0x180190210,1,support:bool
0x18017AF90,default,VBADevelopWin,0x18017AF58,1,filter:bool
0x180130A70,default,VbaInstallGuide,0x180130A58,1,support:bool
0x18019F878,default,VbaPayHomeUrl,0x18019F7E0,1,url:string
0x180124690,default,VerifyFileCount,0x180124678,1,value:int
0x1801833D0,default,VerifyFileFunc,0x180183398,1,value:string
0x180167660,default,VerifyFileHash,0x180167648,1,support:bool
0x180142330,default,VerifyFileParameter,0x180142318,1,value:string
0x18018EE60,default,VersionDescription,0x18018EDA8,1,type:string
0x180165470,default,VersionDisplay,0x180165430,1,value:string
0x1801796E0,default,VersionNumber,0x1801796A8,1,value:string
0x18018A730,default,VersionShortName,0x18018A6F0,1,value:string
0x18014B030,default,VersionSpecialTag,0x18014B010,1,tag:string
0x180199460,default,VideoExport,0x180199448,1,filter:bool
0x18019BD30,default,VipServerPrivacy,0x18019BCB0,1,url:string
0x1801A42E0,default,VipTrial,0x1801A4290,1,trialUrl:string
0x180147C98,default,vipTrialUrl,0x180147C80,1,url:string
0x18016F360,default,VisioReadOnly,0x18016F348,1,support:bool
0x1801C29C0,default,VmlAiMattingMenu,0x1801C2968,1,filter:bool
0x180165760,default,VmlBatchExtractPicture,0x1801656D8,1,filter:bool
0x1801411C8,default,VmlbatchProcessExportimage,0x1801411B0,1,filter:bool
0x18015F968,default,VmlOcrToolMenu,0x18015F950,1,filter:bool
0x180193BF0,default,VmlPhotoBatchEdit,0x180193BD8,1,filter:bool
0x18019D2D8,default,VmlPhotoBatchEditPer,0x18019D2C0,1,filter:bool
0x180158168,default,VmlPhotoedit2Clarity,0x180158150,1,filter:bool
0x18012B310,default,VmlPhotoprintApp,0x18012B2D8,1,filter:bool
0x1801967D0,default,VmlPictureBatchProcess,0x1801967B8,1,filter:bool
0x1801829A8,default,VmlPictureBatchProcess2,0x180182990,1,filter:bool
0x18019E220,default,VmlPictureBatchProcessPer,0x18019E1E0,1,filter:bool
0x180181770,default,VoiceBroadcastFeaturesEnabled,0x180181758,1,support:bool
0x180138230,default,WatermarkEmbedThreshold,0x1801381C0,1,value:string
0x1801525B0,default,WaterMarkLogo,0x180152520,1,logoLink:string
0x18016F8E0,default,WeakenLogin,0x18016F888,1,support:bool
0x180130F80,default,WebChartDataSource,0x180130F00,1,filter:bool
0x18019CCA8,default,WebChartExport,0x18019CC90,1,filter:bool
0x18015DC30,default,WebChartFormat,0x18015DBD0,1,filter:bool
0x18016EE60,default,WebChartGallery,0x18016EE00,1,filter:bool
0x1801626C8,default,WebDocumentTabNavigateToCloudPath,0x1801626B0,1,support:bool
0x1801590C0,default,WebLayoutView,0x180159080,1,filter:bool
0x18012F390,default,WebOfficeUrl,0x18012F350,1,url:string
0x18016F630,default,WebSecurity,0x18016F5D8,1,support:bool
0x180197390,default,WebToPcConflictLocalCfg,0x180197358,1,support:bool
0x1801B39F0,default,WebViewDependQingpcObject,0x1801B39B0,1,support:bool
0x1801644E0,default,WebViewProductInfoSpecificVersion,0x1801644A8,1,support:bool
0x180174B80,default,WeiboPluginShare,0x180174B28,1,support:bool
0x1801A2860,default,WelcomeOnFirstLaunchAndLoginIn,0x1801A27D8,1,support:bool
0x1801688A0,default,WelcomePage,0x180168790,4,PersonalDescription:string;PersonalTitle:string;PremiumDescription:string;PremiumTitle:string
0x18017FA10,default,WelcomePageEnableCompany,0x18017F9D8,1,support:bool
0x180125540,default,WhatisNewUseLocalResource,0x1801254F0,1,support:bool
0x18019EAA0,default,WhatIsNewWidget,0x18019EA68,1,adjustLayout:bool
0x18017F498,default,WhatsappHost,0x18017F480,1,url:string
0x1801C2C80,default,WhatsAppUrl,0x1801C2C00,1,url:string
0x1801A0C20,default,WhatsNewOnStartmenu,0x1801A0BC8,1,value:int
0x180195C90,default,WhatsNewPageSetting,0x180195BE0,4,finishedRecordVer:bool;historyUrlWithParams:bool;runWithPlugin:bool;titleChanged:bool
0x1801544B0,default,WhatsNewUrl,0x180154360,4,2019url:string;2023url:string;OnlineBoxGuide:string;historyUrl:string
0x1801898C0,default,Windows7OrGreater,0x180189880,1,support:bool
0x1801BED80,default,WindowsArrangeAll,0x1801BED20,1,filter:bool
0x18018D120,default,WinNseProEntUser,0x18018D108,1,support:bool
0x18017B840,default,WinNseProNewUserPanel,0x18017B7E0,1,support:bool
0x18014D7D0,default,WordArtDlg,0x18014D798,1,support:bool
0x1801AD600,default,WordArtQuickBarWordArtProcess,0x1801AD5E8,1,filter:bool
0x1801A4200,default,WordArtToDocerTextWordArtPane,0x1801A41D0,1,support:bool
0x18016FBD0,default,WordFileAssociation,0x18016FB90,1,value:string
0x1801A9190,default,WordTools,0x1801A9158,1,filter:bool
0x180124200,default,WorkAreaIcon,0x180124168,1,icon:string
0x180183780,default,WorkareaMMap,0x180183728,1,support:bool
0x18017CC48,default,Wpp2docOpenFileByWps,0x18017CC30,1,support:bool
0x18017D3B0,default,WPP2WPS,0x18017D360,1,filter:bool
0x1801B1800,default,WppAiDefaultCfg,0x1801B17D0,1,support:bool
0x1801B9C60,default,WppAIExpandImg,0x1801B9C00,1,filter:bool
0x1801B2910,default,WppAiGCDefaultTemplatePath,0x1801B28F8,1,support:bool
0x18016E8F0,default,WPPAIGCIntlFeedbackUrlDomain,0x18016E8C0,1,support:bool
0x1801873F0,default,WppAiGeneratePictureStartPicTool,0x1801873C0,1,filter:bool
0x180152220,default,WPPAIGenerateText,0x1801521E8,1,version:string
0x1801B4ED0,default,WppAINpsDlg,0x1801B4E38,1,support:bool
0x18018EE80,default,WPPAiRightMeueTextFloatbar,0x18018EDD0,2,filter:bool;icon:string
0x180178D40,default,WPPAiSelectedTextFloatbar,0x180178CC0,2,filter:bool;icon:string
0x1801516D8,default,wppAiTestUrl,0x1801516C0,1,url:string
0x1801A6400,default,WPPAppKresourcesclipPicRb,0x1801A63C8,1,filter:bool
0x180127E20,default,WppAppphotonewbatchapppopupallrotation,0x180127DE0,1,filter:bool
0x18016BF18,default,WPPautophotomatting,0x18016BF00,1,filter:bool
0x180132AE0,default,WPPautophotorepair,0x180132A80,1,filter:bool
0x1801A5508,default,WPPBackGroundStylesTab,0x1801A54F0,1,filter:bool
0x1801CCF30,default,WppBackupCenterUserMenu,0x1801CCEF8,1,filter:bool
0x180134F10,default,WppBatchextractpicture,0x180134ED0,1,filter:bool
0x1801368C0,default,WppBatchprocessClipping,0x1801368A8,1,filter:bool
0x1801339A0,default,WppBatchprocessCompress,0x180133988,1,filter:bool
0x18014CFB0,default,WppBatchprocessCorrecting,0x18014CF70,1,filter:bool
0x18014A518,default,WppBatchprocessCutout,0x18014A500,1,filter:bool
0x180169CB0,default,WppBatchprocessDimension,0x180169C98,1,filter:bool
0x1801B5CD8,default,WppBatchprocessExportFormat,0x1801B5CC0,1,filter:bool
0x1801373A0,default,WppBatchprocessExportimage,0x180137388,1,filter:bool
0x18019A3A0,default,WppBatchprocessExportRename,0x18019A388,1,filter:bool
0x18014A0C0,default,WppBatchprocessPicWatermark,0x18014A060,1,filter:bool
0x18017E240,default,WppBatchprocessRotation,0x18017E208,1,filter:bool
0x1801B29F8,default,WppBatchprocessTextWatermark,0x1801B29E0,1,filter:bool
0x1801C6D40,default,WPPBatchSetFont,0x1801C6D10,1,filter:bool
0x1801CBD68,default,WppBeautifyAssistant,0x1801CBD50,1,filter:bool
0x180126650,default,WppBlockReportBtn,0x180126618,1,support:bool
0x180144AD0,default,WppBlockServiceAndPrivacy,0x180144A58,1,support:bool
0x18018D550,default,WppBlockThemeMultiLanguageBox,0x18018D510,1,support:bool
0x1801A7940,default,WppCard2Txt,0x1801A78C8,1,filter:bool
0x1801B6C70,default,WppCellphoneControl,0x1801B6C40,1,filter:bool
0x1801846C0,default,WPPChangeIcon,0x1801846A8,1,filter:bool
0x1801CBC00,default,WppChangePicture,0x1801CBBE8,1,filter:bool
0x18019C4E0,default,WppChangePictureInPictureToolTabSplit,0x18019C460,1,filter:bool
0x180182518,default,WppChangeThemeEntry,0x180182500,1,filter:bool
0x1801A6BF8,default,WppChangeThemeInline,0x1801A6BE0,1,filter:bool
0x1801C2E50,default,wppchangethemeinlinecommand,0x1801C2E18,1,filter:bool
0x180187820,default,WppChartFirstRowButtonAfterChangeType,0x1801877E8,1,filter:bool
0x1801BE4C0,default,WppChartSecondRowButtonAfterChangeType,0x1801BE480,1,filter:bool
0x1801A4770,default,WppChartStyleLayoutWidget,0x1801A4740,1,filter:bool
0x180183D00,default,WPPChartToolOnlineDocerChartStyles,0x180183CC8,1,filter:bool
0x1801594A0,default,WppCheckScreenRecordingPrivilege,0x180159428,1,support:bool
0x18016C388,default,WppClassicsInsertOnlinePicture,0x18016C370,1,filter:bool
0x18018A0B0,default,WPPClassicTpQAndA,0x18018A040,1,filter:bool
0x1801A1200,default,WppCloudResourcesExist,0x1801A1180,1,filter:bool
0x1801A89A0,default,WppCommonSymbolEmoji,0x1801A8968,1,filter:bool
0x180161780,default,WppCopilotAI,0x180161768,1,filter:bool
0x180182C50,default,WPPCountDown,0x180182C38,1,support:bool
0x180141310,default,WPPCrashClrExceptionHelpLink,0x180141238,1,url:string
0x180125CF0,default,WPPCrashHardAccHelpLink,0x180125C30,1,url:string
0x18013A7B0,default,WPPCrashProcessOOMHelpLink,0x18013A6F0,1,url:string
0x180146558,default,WPPCrashSougouInputHelpLink,0x1801464C0,1,url:string
0x1801499C8,default,WPPCrashSystemLimitHelpLink,0x180149930,1,url:string
0x180157DA8,default,WPPCrashTextInputHelpLink,0x180157D10,1,url:string
0x1801B9AD0,default,WppCreativeCrop,0x1801B9A90,1,filter:bool
0x1801CE0D8,default,WPPCreatOutlineFromText,0x1801CE0B0,1,customWidget:bool
0x18019B328,default,WPPCTFile,0x18019B310,1,filter:bool
0x1801943F0,default,WppCTFileAppBatchprintPrintmenu,0x180194368,1,filter:bool
0x1801544F8,default,WppCTFileAppKadvancedprintentryPrintmenu,0x1801544E0,1,filter:bool
0x180152888,default,WppCTFileAppKdocfinalizedmgrFileMenu,0x180152870,1,filter:bool
0x180170620,default,WppCTFileAppKdocumentslimmingFilemenu,0x1801705C0,1,filter:bool
0x1801BAEE0,default,WppCTFileAppKexportpurepptFileMenu,0x1801BAE80,1,filter:bool
0x180198378,default,WppCTInsertInsertPictureFromSoftbus,0x180198360,1,filter:bool
0x180192520,default,WppCTPictureToolAppCTPictureToolKinsertchuangkit,0x180192508,1,filter:bool
0x18018FE28,default,WppCTPictureToolAppCTPictureToolPhotorepairappNoactionNewtool,0x18018FE10,1,filter:bool
0x18012AE18,default,WppCTPictureToolPhonepictureFromInserttool,0x18012AE00,1,filter:bool
0x18017B8B8,default,WppCTReviewTextToSpeechOption,0x18017B8A0,1,filter:bool
0x18015EAB0,default,WppCTToolsAppBatchprocessListTooltab,0x18015EA78,1,filter:bool
0x1801B7600,default,WppCTToolsAppKbatchprocessTooltab,0x1801B75A0,1,filter:bool
0x180176BC0,default,WppCTToolsAppPhotonewbatchappToolCompress,0x180176BA8,1,filter:bool
0x1801AF000,default,WppCTToolsAppPhotonewbatchappTooltabClipping,0x1801AEFA0,1,filter:bool
0x180172F10,default,WppCTToolsAppPhotonewbatchappTooltabDimension,0x180172EF8,1,filter:bool
0x18016B328,default,WppCTToolsAppPhotonewbatchappTooltabFormatting,0x18016B310,1,filter:bool
0x180196300,default,WppCTToolsAppPhotonewbatchappTooltabMatting,0x180196288,1,filter:bool
0x1801C7B50,default,WppCTToolsAppPhotonewbatchappTooltabPicWatermark,0x1801C7B38,1,filter:bool
0x1801C3740,default,WppCTToolsAppPhotonewbatchappTooltabRenaming,0x1801C3728,1,filter:bool
0x18015AE80,default,WppCTToolsAppPhotonewbatchappTooltabRotation,0x18015AE68,1,filter:bool
0x1801ACDB0,default,WppCTToolsAppPhotonewbatchappTooltabTextWatermark,0x1801ACD70,1,filter:bool
